,graph_object,num_tasks,num_machines,weights,order,features,psize,GD_cost,LR_cost,RLP_cost,ETF-H_cost,weak_strongman_cost
125,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 2}, {'source': 0, 'target': 9}, {'source': 0, 'target': 5}, {'source': 1, 'target': 3}, {'source': 1, 'target': 6}, {'source': 2, 'target': 6}, {'source': 2, 'target': 5}, {'source': 2, 'target': 4}, {'source': 2, 'target': 9}, {'source': 3, 'target': 7}, {'source': 4, 'target': 9}, {'source': 5, 'target': 8}, {'source': 6, 'target': 9}, {'source': 6, 'target': 8}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 6, 4, 8], [1, 3, 5, 7, 9]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.3}]","[5.0001879321, 4.9998301609, 4.0002000025, 3.9998000025, 2.0000747775999996, 2.9999279209, 3.0000664849, 1.9999333561000001, 1.0, 1.0]",33.675365005458346,33.675365005458346,33.52933,33.52932938976704,33.8067294307421
126,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 5}, {'source': 0, 'target': 6}, {'source': 0, 'target': 2}, {'source': 1, 'target': 6}, {'source': 1, 'target': 2}, {'source': 1, 'target': 4}, {'source': 1, 'target': 3}, {'source': 1, 'target': 7}, {'source': 2, 'target': 8}, {'source': 2, 'target': 4}, {'source': 2, 'target': 6}, {'source': 3, 'target': 5}, {'source': 4, 'target': 9}, {'source': 4, 'target': 5}, {'source': 6, 'target': 7}, {'source': 7, 'target': 8}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 2, 4, 7, 5], [0, 3, 6, 9, 8]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.833333333333333}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.333333333333333}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.666666666666667}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.3333333333333335}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}]","[5.000009044899999, 5.000009044899999, 4.0, 4.0, 2.9999972025000003, 1.0, 2.9999972025000003, 2.0000182084, 1.0, 1.9999899240999999]",34.26025804673349,34.26025804673349,33.52933,33.52932938976705,35.88272259870146
127,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 9}, {'source': 0, 'target': 3}, {'source': 0, 'target': 7}, {'source': 0, 'target': 1}, {'source': 1, 'target': 7}, {'source': 1, 'target': 6}, {'source': 1, 'target': 4}, {'source': 1, 'target': 2}, {'source': 1, 'target': 5}, {'source': 3, 'target': 4}, {'source': 3, 'target': 7}, {'source': 5, 'target': 7}, {'source': 5, 'target': 6}, {'source': 6, 'target': 9}, {'source': 6, 'target': 8}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 5, 6, 2, 8], [3, 7, 4, 9]]","[{'constant': 1, 'num_descendants': 10.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 4.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}]","[10.0000147984, 7.3055062368999995, 1.9999899240999999, 1.6944749584, 1.9999899240999999, 6.305522766400001, 2.9999972025000003, 2.9999972025000003, 1.0, 1.0]",35.24918660468722,35.39221789218397,35.94096,36.030960548885034,36.84760823689913
128,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 4}, {'source': 0, 'target': 8}, {'source': 1, 'target': 8}, {'source': 1, 'target': 5}, {'source': 2, 'target': 4}, {'source': 2, 'target': 5}, {'source': 2, 'target': 8}, {'source': 3, 'target': 5}, {'source': 4, 'target': 9}, {'source': 5, 'target': 7}, {'source': 6, 'target': 7}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[2, 1, 6, 5, 9], [0, 3, 4, 8, 7]]","[{'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}]","[4.9999643236, 4.0000400001, 5.000053766399999, 3.9999600000999997, 2.9999625616000003, 2.0000464929, 3.0000664849, 1.0, 1.9999333561000001, 1.0]",33.68231140814404,33.69332871786078,33.52933,33.52932938976705,33.93167801604154
129,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 1}, {'source': 0, 'target': 8}, {'source': 0, 'target': 2}, {'source': 0, 'target': 4}, {'source': 1, 'target': 9}, {'source': 1, 'target': 7}, {'source': 1, 'target': 4}, {'source': 1, 'target': 5}, {'source': 2, 'target': 6}, {'source': 3, 'target': 6}, {'source': 3, 'target': 9}, {'source': 3, 'target': 7}, {'source': 4, 'target': 5}, {'source': 4, 'target': 8}, {'source': 6, 'target': 8}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 4, 9, 5], [3, 2, 6, 7, 8]]","[{'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.25}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}]","[5.0002326544, 4.0, 4.0, 4.999785440399999, 2.9999972025000003, 1.0, 2.9999972025000003, 1.9999899240999999, 1.0, 1.9999899240999999]",33.80787958712081,33.80787958712081,33.52933,33.52932938976705,34.26237293170276
130,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 9}, {'source': 0, 'target': 3}, {'source': 1, 'target': 6}, {'source': 1, 'target': 8}, {'source': 2, 'target': 7}, {'source': 3, 'target': 4}, {'source': 3, 'target': 7}, {'source': 4, 'target': 8}, {'source': 4, 'target': 9}, {'source': 5, 'target': 9}, {'source': 5, 'target': 8}, {'source': 5, 'target': 6}, {'source': 6, 'target': 8}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[5, 1, 4, 6, 8], [0, 3, 2, 7, 9]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.75}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.875}]","[5.000009044899999, 3.9999600000999997, 2.9999972025000003, 4.0000400001, 2.9999972025000003, 4.9999643236, 1.9999899240999999, 1.9999899240999999, 1.0, 1.0]",33.6201227123141,33.657767855546275,33.52933,33.52932938976704,33.64216291869738
131,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 3}, {'source': 0, 'target': 2}, {'source': 0, 'target': 6}, {'source': 0, 'target': 7}, {'source': 1, 'target': 3}, {'source': 1, 'target': 8}, {'source': 1, 'target': 6}, {'source': 2, 'target': 4}, {'source': 2, 'target': 3}, {'source': 2, 'target': 5}, {'source': 2, 'target': 6}, {'source': 3, 'target': 9}, {'source': 3, 'target': 8}, {'source': 3, 'target': 7}, {'source': 4, 'target': 6}, {'source': 4, 'target': 9}, {'source': 5, 'target': 9}, {'source': 6, 'target': 7}, {'source': 6, 'target': 8}, {'source': 7, 'target': 9}, {'source': 8, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 6, 7, 9], [1, 4, 5, 8]]","[{'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.333333333333333}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.75}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0277777777777777}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0277777777777777}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.8777777777777778}]","[8.1049534864, 1.8950550920999998, 7.104943560099999, 3.4999300561, 3.5000797224999998, 2.4998772099999997, 2.5001301924, 1.4999635729000003, 1.5000370576000002, 1.0]",34.62071612213927,34.721971574261346,34.48493,36.55549676145713,35.577582420977656
132,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 8}, {'source': 0, 'target': 6}, {'source': 0, 'target': 4}, {'source': 1, 'target': 9}, {'source': 1, 'target': 3}, {'source': 1, 'target': 2}, {'source': 1, 'target': 4}, {'source': 1, 'target': 7}, {'source': 2, 'target': 8}, {'source': 2, 'target': 7}, {'source': 2, 'target': 3}, {'source': 4, 'target': 9}, {'source': 4, 'target': 6}, {'source': 4, 'target': 5}, {'source': 5, 'target': 7}, {'source': 5, 'target': 8}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 2, 5, 9, 7], [0, 4, 3, 6, 8]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}]","[4.9998301609, 5.0001879321, 3.9998800009, 2.9999972025000003, 4.000120000900001, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0, 1.9999899240999999]",33.983993948173705,33.983993948173705,33.52933,33.52932938976704,34.92734942125736
133,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 7}, {'source': 0, 'target': 6}, {'source': 0, 'target': 1}, {'source': 0, 'target': 9}, {'source': 1, 'target': 9}, {'source': 1, 'target': 7}, {'source': 1, 'target': 4}, {'source': 1, 'target': 6}, {'source': 2, 'target': 7}, {'source': 3, 'target': 4}, {'source': 4, 'target': 7}, {'source': 4, 'target': 8}, {'source': 5, 'target': 9}, {'source': 5, 'target': 7}, {'source': 6, 'target': 8}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 3, 4, 7], [5, 2, 6, 9, 8]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.333333333333333}]","[5.000009044899999, 4.0, 4.0, 2.9999972025000003, 2.0000182084, 4.9999643236, 2.9999972025000003, 1.0, 1.0, 1.9999899240999999]",33.91963486157883,33.91963486157883,33.52933,33.52932938976705,33.98757111089342
134,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 1}, {'source': 0, 'target': 8}, {'source': 0, 'target': 6}, {'source': 1, 'target': 4}, {'source': 1, 'target': 9}, {'source': 2, 'target': 8}, {'source': 3, 'target': 6}, {'source': 3, 'target': 7}, {'source': 3, 'target': 9}, {'source': 7, 'target': 9}, {'source': 8, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 7, 5, 4], [3, 2, 8, 6, 9]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.75}]","[5.000009044899999, 4.0, 4.0, 5.000009044899999, 1.0, 1.9999899240999999, 1.9999899240999999, 2.9999972025000003, 2.9999972025000003, 1.0]",33.714333850537685,33.747160023200685,33.52933,33.52932938976704,34.144702775622726
135,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 3}, {'source': 0, 'target': 8}, {'source': 0, 'target': 2}, {'source': 0, 'target': 1}, {'source': 0, 'target': 7}, {'source': 1, 'target': 9}, {'source': 1, 'target': 8}, {'source': 1, 'target': 7}, {'source': 2, 'target': 6}, {'source': 2, 'target': 5}, {'source': 2, 'target': 8}, {'source': 3, 'target': 7}, {'source': 3, 'target': 4}, {'source': 4, 'target': 8}, {'source': 6, 'target': 7}, {'source': 6, 'target': 9}, {'source': 8, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 4, 8, 9], [1, 6, 5, 7]]","[{'constant': 1, 'num_descendants': 10.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.6666666666666665}]","[10.0000147984, 4.0, 5.000009044899999, 4.0, 2.9999972025000003, 1.9999899240999999, 2.9999972025000003, 1.0, 1.9999899240999999, 1.0]",34.73675431786806,34.755578357051675,35.38175,34.76243864230954,35.59683922996057
136,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 7}, {'source': 0, 'target': 9}, {'source': 0, 'target': 2}, {'source': 0, 'target': 5}, {'source': 0, 'target': 8}, {'source': 2, 'target': 4}, {'source': 2, 'target': 9}, {'source': 2, 'target': 6}, {'source': 3, 'target': 4}, {'source': 4, 'target': 7}, {'source': 4, 'target': 9}, {'source': 5, 'target': 7}, {'source': 5, 'target': 6}, {'source': 7, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 4, 7, 9], [5, 1, 8, 6]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.833333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0833333333333335}]","[10.0000147984, 2.9999972025000003, 5.000009044899999, 4.0, 2.9999972025000003, 4.0, 1.0, 1.9999899240999999, 1.9999899240999999, 1.0]",34.481113316141354,34.488018776350835,35.38175,34.433065457053715,36.12862572556246
137,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 3}, {'source': 0, 'target': 1}, {'source': 1, 'target': 5}, {'source': 1, 'target': 9}, {'source': 1, 'target': 6}, {'source': 2, 'target': 7}, {'source': 3, 'target': 9}, {'source': 3, 'target': 4}, {'source': 4, 'target': 7}, {'source': 5, 'target': 8}, {'source': 6, 'target': 9}, {'source': 8, 'target': 9}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 2, 6, 8, 9], [3, 5, 4, 7]]","[{'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 4.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.75}]","[10.0000147984, 5.000009044899999, 4.0, 4.0, 1.9999899240999999, 2.9999972025000003, 2.9999972025000003, 1.0, 1.9999899240999999, 1.0]",34.81725758973434,34.9260335029733,35.38175,34.76243864230954,35.57484323401815
138,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 9}, {'source': 0, 'target': 2}, {'source': 0, 'target': 3}, {'source': 1, 'target': 3}, {'source': 1, 'target': 9}, {'source': 2, 'target': 6}, {'source': 2, 'target': 9}, {'source': 3, 'target': 4}, {'source': 3, 'target': 9}, {'source': 3, 'target': 7}, {'source': 5, 'target': 6}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 3, 5, 4, 9], [1, 2, 8, 7, 6]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.5}]","[5.000009044899999, 5.000009044899999, 4.0, 4.0, 1.9999899240999999, 2.9999972025000003, 1.0, 1.9999899240999999, 2.9999972025000003, 1.0]",33.87485418456869,33.93102825753318,33.52933,33.52932938976705,34.861691911333345
139,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}, {'id': 9}], 'links': [{'source': 0, 'target': 2}, {'source': 0, 'target': 4}, {'source': 1, 'target': 7}, {'source': 1, 'target': 3}, {'source': 2, 'target': 5}, {'source': 2, 'target': 3}, {'source': 2, 'target': 6}, {'source': 3, 'target': 5}, {'source': 3, 'target': 6}, {'source': 3, 'target': 7}, {'source': 4, 'target': 5}, {'source': 4, 'target': 9}, {'source': 7, 'target': 8}]}",10,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 7, 5], [1, 4, 9, 6, 8]]","[{'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.1666666666666665}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.25}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.75}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.75}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}]","[5.000366822499999, 4.999651280100001, 4.000120000900001, 3.0001357681, 3.9998800009, 1.0, 1.9999616399999998, 2.0000464929, 1.0, 2.9998586401000003]",34.033686304503576,34.09704863583285,33.52933,33.52932938976704,34.59777198031124
